url,repository_url,labels_url,comments_url,events_url,html_url,id,node_id,number,title,user,labels,state,locked,assignee,assignees,milestone,comments,created_at,updated_at,closed_at,author_association,active_lock_reason,pull_request,body,performed_via_github_app,date
https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/195,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/195/labels{/name},https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/195/comments,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/195/events,https://github.com/Thinkful-Ed/technical-project-management-programs/pull/195,761597800,MDExOlB1bGxSZXF1ZXN0NTM2MjQyMzI2,195,Add content for prep assessment,"{'login': 'summerofgeorge', 'id': 25084690, 'node_id': 'MDQ6VXNlcjI1MDg0Njkw', 'avatar_url': 'https://avatars1.githubusercontent.com/u/25084690?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/summerofgeorge', 'html_url': 'https://github.com/summerofgeorge', 'followers_url': 'https://api.github.com/users/summerofgeorge/followers', 'following_url': 'https://api.github.com/users/summerofgeorge/following{/other_user}', 'gists_url': 'https://api.github.com/users/summerofgeorge/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/summerofgeorge/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/summerofgeorge/subscriptions', 'organizations_url': 'https://api.github.com/users/summerofgeorge/orgs', 'repos_url': 'https://api.github.com/users/summerofgeorge/repos', 'events_url': 'https://api.github.com/users/summerofgeorge/events{/privacy}', 'received_events_url': 'https://api.github.com/users/summerofgeorge/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-10T20:40:15Z,2020-12-10T20:42:13Z,2020-12-10T20:42:10Z,CONTRIBUTOR,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/pulls/195', 'html_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/195', 'diff_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/195.diff', 'patch_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/195.patch'}",,,2020-12-10
https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/194,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/194/labels{/name},https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/194/comments,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/194/events,https://github.com/Thinkful-Ed/technical-project-management-programs/pull/194,761400745,MDExOlB1bGxSZXF1ZXN0NTM2MDcxNDM2,194,Update careers-interviewing-v2.yaml,"{'login': 'summerofgeorge', 'id': 25084690, 'node_id': 'MDQ6VXNlcjI1MDg0Njkw', 'avatar_url': 'https://avatars1.githubusercontent.com/u/25084690?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/summerofgeorge', 'html_url': 'https://github.com/summerofgeorge', 'followers_url': 'https://api.github.com/users/summerofgeorge/followers', 'following_url': 'https://api.github.com/users/summerofgeorge/following{/other_user}', 'gists_url': 'https://api.github.com/users/summerofgeorge/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/summerofgeorge/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/summerofgeorge/subscriptions', 'organizations_url': 'https://api.github.com/users/summerofgeorge/orgs', 'repos_url': 'https://api.github.com/users/summerofgeorge/repos', 'events_url': 'https://api.github.com/users/summerofgeorge/events{/privacy}', 'received_events_url': 'https://api.github.com/users/summerofgeorge/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-10T16:43:16Z,2020-12-10T16:44:21Z,2020-12-10T16:44:21Z,CONTRIBUTOR,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/pulls/194', 'html_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/194', 'diff_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/194.diff', 'patch_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/194.patch'}",,,2020-12-10
https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/193,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/193/labels{/name},https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/193/comments,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/193/events,https://github.com/Thinkful-Ed/technical-project-management-programs/pull/193,761396241,MDExOlB1bGxSZXF1ZXN0NTM2MDY3NzA2,193,301 careers interviewing v2,"{'login': 'summerofgeorge', 'id': 25084690, 'node_id': 'MDQ6VXNlcjI1MDg0Njkw', 'avatar_url': 'https://avatars1.githubusercontent.com/u/25084690?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/summerofgeorge', 'html_url': 'https://github.com/summerofgeorge', 'followers_url': 'https://api.github.com/users/summerofgeorge/followers', 'following_url': 'https://api.github.com/users/summerofgeorge/following{/other_user}', 'gists_url': 'https://api.github.com/users/summerofgeorge/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/summerofgeorge/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/summerofgeorge/subscriptions', 'organizations_url': 'https://api.github.com/users/summerofgeorge/orgs', 'repos_url': 'https://api.github.com/users/summerofgeorge/repos', 'events_url': 'https://api.github.com/users/summerofgeorge/events{/privacy}', 'received_events_url': 'https://api.github.com/users/summerofgeorge/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-10T16:37:20Z,2020-12-10T16:38:12Z,2020-12-10T16:38:11Z,CONTRIBUTOR,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/pulls/193', 'html_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/193', 'diff_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/193.diff', 'patch_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/193.patch'}",,,2020-12-10
https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/192,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/192/labels{/name},https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/192/comments,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/192/events,https://github.com/Thinkful-Ed/technical-project-management-programs/pull/192,760677199,MDExOlB1bGxSZXF1ZXN0NTM1NDY4Nzky,192,careers interviewing v2,"{'login': 'summerofgeorge', 'id': 25084690, 'node_id': 'MDQ6VXNlcjI1MDg0Njkw', 'avatar_url': 'https://avatars1.githubusercontent.com/u/25084690?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/summerofgeorge', 'html_url': 'https://github.com/summerofgeorge', 'followers_url': 'https://api.github.com/users/summerofgeorge/followers', 'following_url': 'https://api.github.com/users/summerofgeorge/following{/other_user}', 'gists_url': 'https://api.github.com/users/summerofgeorge/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/summerofgeorge/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/summerofgeorge/subscriptions', 'organizations_url': 'https://api.github.com/users/summerofgeorge/orgs', 'repos_url': 'https://api.github.com/users/summerofgeorge/repos', 'events_url': 'https://api.github.com/users/summerofgeorge/events{/privacy}', 'received_events_url': 'https://api.github.com/users/summerofgeorge/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-09T21:14:26Z,2020-12-09T21:15:11Z,2020-12-09T21:15:06Z,CONTRIBUTOR,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/pulls/192', 'html_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/192', 'diff_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/192.diff', 'patch_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/192.patch'}",,,2020-12-09
https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/191,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/191/labels{/name},https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/191/comments,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/191/events,https://github.com/Thinkful-Ed/technical-project-management-programs/pull/191,760655294,MDExOlB1bGxSZXF1ZXN0NTM1NDUxMTYz,191,Applying copyedits to prep,"{'login': 'catalinabaker', 'id': 59708834, 'node_id': 'MDQ6VXNlcjU5NzA4ODM0', 'avatar_url': 'https://avatars0.githubusercontent.com/u/59708834?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/catalinabaker', 'html_url': 'https://github.com/catalinabaker', 'followers_url': 'https://api.github.com/users/catalinabaker/followers', 'following_url': 'https://api.github.com/users/catalinabaker/following{/other_user}', 'gists_url': 'https://api.github.com/users/catalinabaker/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/catalinabaker/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/catalinabaker/subscriptions', 'organizations_url': 'https://api.github.com/users/catalinabaker/orgs', 'repos_url': 'https://api.github.com/users/catalinabaker/repos', 'events_url': 'https://api.github.com/users/catalinabaker/events{/privacy}', 'received_events_url': 'https://api.github.com/users/catalinabaker/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-09T20:40:46Z,2020-12-09T20:49:00Z,2020-12-09T20:45:14Z,CONTRIBUTOR,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/pulls/191', 'html_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/191', 'diff_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/191.diff', 'patch_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/191.patch'}",,,2020-12-09
https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/190,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/190/labels{/name},https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/190/comments,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/190/events,https://github.com/Thinkful-Ed/technical-project-management-programs/pull/190,758913316,MDExOlB1bGxSZXF1ZXN0NTMzOTk5NjQy,190,immersion prep orientation ,"{'login': 'summerofgeorge', 'id': 25084690, 'node_id': 'MDQ6VXNlcjI1MDg0Njkw', 'avatar_url': 'https://avatars1.githubusercontent.com/u/25084690?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/summerofgeorge', 'html_url': 'https://github.com/summerofgeorge', 'followers_url': 'https://api.github.com/users/summerofgeorge/followers', 'following_url': 'https://api.github.com/users/summerofgeorge/following{/other_user}', 'gists_url': 'https://api.github.com/users/summerofgeorge/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/summerofgeorge/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/summerofgeorge/subscriptions', 'organizations_url': 'https://api.github.com/users/summerofgeorge/orgs', 'repos_url': 'https://api.github.com/users/summerofgeorge/repos', 'events_url': 'https://api.github.com/users/summerofgeorge/events{/privacy}', 'received_events_url': 'https://api.github.com/users/summerofgeorge/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-07T22:55:50Z,2020-12-08T17:07:52Z,2020-12-08T17:07:49Z,CONTRIBUTOR,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/pulls/190', 'html_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/190', 'diff_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/190.diff', 'patch_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/190.patch'}",,,2020-12-07
https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/189,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/189/labels{/name},https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/189/comments,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/189/events,https://github.com/Thinkful-Ed/technical-project-management-programs/pull/189,758690682,MDExOlB1bGxSZXF1ZXN0NTMzODIxNTEz,189,add times and placeholders for prep orientation,"{'login': 'summerofgeorge', 'id': 25084690, 'node_id': 'MDQ6VXNlcjI1MDg0Njkw', 'avatar_url': 'https://avatars1.githubusercontent.com/u/25084690?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/summerofgeorge', 'html_url': 'https://github.com/summerofgeorge', 'followers_url': 'https://api.github.com/users/summerofgeorge/followers', 'following_url': 'https://api.github.com/users/summerofgeorge/following{/other_user}', 'gists_url': 'https://api.github.com/users/summerofgeorge/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/summerofgeorge/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/summerofgeorge/subscriptions', 'organizations_url': 'https://api.github.com/users/summerofgeorge/orgs', 'repos_url': 'https://api.github.com/users/summerofgeorge/repos', 'events_url': 'https://api.github.com/users/summerofgeorge/events{/privacy}', 'received_events_url': 'https://api.github.com/users/summerofgeorge/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-07T17:11:49Z,2020-12-07T17:18:43Z,2020-12-07T17:18:08Z,CONTRIBUTOR,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/pulls/189', 'html_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/189', 'diff_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/189.diff', 'patch_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/189.patch'}",,,2020-12-07
https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/188,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/188/labels{/name},https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/188/comments,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/188/events,https://github.com/Thinkful-Ed/technical-project-management-programs/pull/188,755474079,MDExOlB1bGxSZXF1ZXN0NTMxMTc3NTIy,188,set up placeholders for prep course,"{'login': 'summerofgeorge', 'id': 25084690, 'node_id': 'MDQ6VXNlcjI1MDg0Njkw', 'avatar_url': 'https://avatars1.githubusercontent.com/u/25084690?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/summerofgeorge', 'html_url': 'https://github.com/summerofgeorge', 'followers_url': 'https://api.github.com/users/summerofgeorge/followers', 'following_url': 'https://api.github.com/users/summerofgeorge/following{/other_user}', 'gists_url': 'https://api.github.com/users/summerofgeorge/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/summerofgeorge/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/summerofgeorge/subscriptions', 'organizations_url': 'https://api.github.com/users/summerofgeorge/orgs', 'repos_url': 'https://api.github.com/users/summerofgeorge/repos', 'events_url': 'https://api.github.com/users/summerofgeorge/events{/privacy}', 'received_events_url': 'https://api.github.com/users/summerofgeorge/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-02T17:34:35Z,2020-12-02T17:46:20Z,2020-12-02T17:46:20Z,CONTRIBUTOR,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/pulls/188', 'html_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/188', 'diff_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/188.diff', 'patch_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/188.patch'}",,,2020-12-02
https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/187,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/187/labels{/name},https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/187/comments,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/187/events,https://github.com/Thinkful-Ed/technical-project-management-programs/pull/187,754801360,MDExOlB1bGxSZXF1ZXN0NTMwNjM1Nzk5,187,add placeholder for prep course,"{'login': 'summerofgeorge', 'id': 25084690, 'node_id': 'MDQ6VXNlcjI1MDg0Njkw', 'avatar_url': 'https://avatars1.githubusercontent.com/u/25084690?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/summerofgeorge', 'html_url': 'https://github.com/summerofgeorge', 'followers_url': 'https://api.github.com/users/summerofgeorge/followers', 'following_url': 'https://api.github.com/users/summerofgeorge/following{/other_user}', 'gists_url': 'https://api.github.com/users/summerofgeorge/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/summerofgeorge/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/summerofgeorge/subscriptions', 'organizations_url': 'https://api.github.com/users/summerofgeorge/orgs', 'repos_url': 'https://api.github.com/users/summerofgeorge/repos', 'events_url': 'https://api.github.com/users/summerofgeorge/events{/privacy}', 'received_events_url': 'https://api.github.com/users/summerofgeorge/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-01T23:21:44Z,2020-12-01T23:23:37Z,2020-12-01T23:23:33Z,CONTRIBUTOR,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/pulls/187', 'html_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/187', 'diff_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/187.diff', 'patch_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/187.patch'}",,,2020-12-01
https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/186,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/186/labels{/name},https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/186/comments,https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/issues/186/events,https://github.com/Thinkful-Ed/technical-project-management-programs/pull/186,753908931,MDExOlB1bGxSZXF1ZXN0NTI5ODk2NjU2,186,Orientation edits,"{'login': 'catalinabaker', 'id': 59708834, 'node_id': 'MDQ6VXNlcjU5NzA4ODM0', 'avatar_url': 'https://avatars0.githubusercontent.com/u/59708834?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/catalinabaker', 'html_url': 'https://github.com/catalinabaker', 'followers_url': 'https://api.github.com/users/catalinabaker/followers', 'following_url': 'https://api.github.com/users/catalinabaker/following{/other_user}', 'gists_url': 'https://api.github.com/users/catalinabaker/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/catalinabaker/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/catalinabaker/subscriptions', 'organizations_url': 'https://api.github.com/users/catalinabaker/orgs', 'repos_url': 'https://api.github.com/users/catalinabaker/repos', 'events_url': 'https://api.github.com/users/catalinabaker/events{/privacy}', 'received_events_url': 'https://api.github.com/users/catalinabaker/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2020-12-01T00:41:07Z,2020-12-01T00:41:23Z,2020-12-01T00:41:19Z,CONTRIBUTOR,,"{'url': 'https://api.github.com/repos/Thinkful-Ed/technical-project-management-programs/pulls/186', 'html_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/186', 'diff_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/186.diff', 'patch_url': 'https://github.com/Thinkful-Ed/technical-project-management-programs/pull/186.patch'}",,,2020-12-01
